baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000027074.14	279.933620219418	1.10733979133658	0.151089230260351	7.32904515714626	2.31798278549492e-13	3.00542757931015e-12
ENSMUSG00000027985.14	37.731828271765	3.44807796632195	0.470543146100619	7.3278677946881	2.338432265867e-13	3.02990417244057e-12
ENSMUSG00000034902.17	1575.66963692817	0.854273292800586	0.116598338892939	7.32663347446987	2.36006132320951e-13	3.05587523918598e-12
ENSMUSG00000035678.8	262.347279763824	1.14705839536428	0.156595617681938	7.32497123702446	2.3894995892911e-13	3.09191624708272e-12
ENSMUSG00000030986.13	541.671157181274	0.89841272960822	0.122664676344399	7.3241356548791	2.40443370408958e-13	3.10915370991596e-12
ENSMUSG00000022070.7	235.950425274921	1.19908187774159	0.163735470836403	7.32328719987408	2.41969169980405e-13	3.12678659331247e-12
ENSMUSG00000023959.10	82.8201767877804	2.01897395386055	0.275809493042318	7.32017571835633	2.47646461023083e-13	3.19800654288349e-12
ENSMUSG00000021759.14	854.466044954003	-0.942196158876304	0.128734165668213	-7.31892853762405	2.49958655545926e-13	3.22570473823659e-12
ENSMUSG00000022109.6	407.375066937858	1.02802683963151	0.140505488883468	7.31663117078739	2.54273468327487e-13	3.27919228719327e-12
ENSMUSG00000028661.8	79.2555011930956	8.48113414014364	1.16008008263155	7.3108178194947	2.65521328449646e-13	3.42195936665052e-12
ENSMUSG00000006205.13	1119.5511386113	-0.891382035853475	0.121941859684881	-7.30989373261124	2.67353737754351e-13	3.44327325578082e-12
ENSMUSG00000023169.15	1841.17699340819	0.724109749289683	0.0990633513186913	7.30956241284618	2.68013745599212e-13	3.44946930250521e-12
ENSMUSG00000010066.15	43.7905389275667	6.32368360751904	0.866474158965112	7.29817911139075	2.9168818155193e-13	3.75166653790608e-12
ENSMUSG00000028099.8	613.662346154156	0.843596456860657	0.115604908662552	7.29723734589072	2.93736378821241e-13	3.77549158911568e-12
ENSMUSG00000029135.10	4637.04553667434	-0.651805954227256	0.0893565184193024	-7.29444214879411	2.99899051615088e-13	3.85213438716782e-12
ENSMUSG00000027009.18	179.022875024062	1.35658301859269	0.185981256870221	7.29419212140998	3.00456443810909e-13	3.85672452508277e-12
ENSMUSG00000002280.11	411.079985807154	0.986770298913617	0.135290196341398	7.29373099898203	3.01487105388221e-13	3.8673795022521e-12
ENSMUSG00000026640.12	1504.60511832973	-0.948137844196373	0.130019542870568	-7.2922717867131	3.04771546433066e-13	3.90691184523239e-12
ENSMUSG00000054046.7	79.3275278244732	8.48222201390736	1.16345141276962	7.29056832181348	3.08650235470542e-13	3.95400434542993e-12
ENSMUSG00000029641.8	67.0061292549429	-1.95397347358231	0.268155756790925	-7.28671089133387	3.17613456975191e-13	4.06612712515384e-12
ENSMUSG00000040562.12	237.578706043927	-1.20803138831337	0.165922345543215	-7.28070341796568	3.32084032786438e-13	4.24856015402954e-12
ENSMUSG00000038080.17	472.555930519007	1.12203683266346	0.154118406836665	7.28035577121295	3.32940967145833e-13	4.25669883724911e-12
ENSMUSG00000002578.18	103.075810733879	1.75637430458537	0.24143811329961	7.27463564298904	3.47356696717614e-13	4.4380630302953e-12
ENSMUSG00000044433.16	33.4500696672217	4.75003890556403	0.653029510986289	7.27385030178791	3.49383153179006e-13	4.46099814125248e-12
ENSMUSG00000042515.13	234.315543166979	-1.12152574498777	0.154191814936658	-7.27357509507552	3.50096026842113e-13	4.46714189114225e-12
ENSMUSG00000023066.10	255.077535826879	1.17288556284187	0.161262865612497	7.27312861759646	3.5125558642439e-13	4.47601302462805e-12
ENSMUSG00000037101.16	50.9841963115415	8.79837671594719	1.20970441186335	7.273162459906	3.51167561629668e-13	4.47601302462805e-12
ENSMUSG00000022419.16	262.812677087442	1.18150085300294	0.162493006755581	7.27108739381097	3.56605127998752e-13	4.54118022973312e-12
ENSMUSG00000028800.15	1080.91298518299	0.779968143948177	0.107275108866051	7.27072805791403	3.57555105271081e-13	4.55027223077653e-12
ENSMUSG00000023110.12	973.94710766031	0.843219053605621	0.116007564527857	7.26865577290126	3.63082301287612e-13	4.61612442929019e-12
ENSMUSG00000049658.13	926.055323763757	1.0227712011489	0.140710723166218	7.26860880347214	3.63208545603382e-13	4.61612442929019e-12
ENSMUSG00000034023.16	164.690003228119	1.35722934869705	0.186787820995926	7.26615547769925	3.69862862033073e-13	4.697599459814e-12
ENSMUSG00000035828.11	264.015401702213	1.21007007156564	0.166560349482193	7.26505483044156	3.7288698666823e-13	4.73289078536107e-12
ENSMUSG00000028318.14	328.878466001169	1.12177501144497	0.154413929108716	7.26472681525499	3.73792924394864e-13	4.74126814627169e-12
ENSMUSG00000028657.14	1298.17173458209	-0.851134582801529	0.11716502116079	-7.26440856126748	3.74673968687398e-13	4.7461984995355e-12
ENSMUSG00000043336.14	1452.8422071933	-0.9616224355894	0.13237358145773	-7.26445885198377	3.74534609912384e-13	4.7461984995355e-12
ENSMUSG00000028822.11	1252.90432106672	-0.739640605715206	0.101887270955925	-7.25940148141923	3.88806854619113e-13	4.92199353713493e-12
ENSMUSG00000068105.11	77.1721724969712	8.4307820868528	1.1615217298908	7.25839376904765	3.91713842250856e-13	4.95553994658563e-12
ENSMUSG00000043542.12	670.277218045085	-0.943064189367872	0.129930680369646	-7.25821019858358	3.92245688576398e-13	4.95901434475604e-12
ENSMUSG00000029640.17	629.959739882878	0.850084830976874	0.117142560673453	7.25684009372625	3.96237661023581e-13	5.00620059274878e-12
ENSMUSG00000040133.2	437.274024748128	-0.958099895923347	0.132028760668637	-7.25675141591281	3.96497405195986e-13	5.00620168446536e-12
ENSMUSG00000029687.16	559.61919287964	1.07925892695788	0.148746230704767	7.25570605617568	3.99571976420928e-13	5.04171970248396e-12
ENSMUSG00000031355.16	168.027163476223	-1.34262291133301	0.185047364724073	-7.25556353280156	3.99992970044102e-13	5.04373084529123e-12
ENSMUSG00000016487.15	3547.57719358836	-0.640520683844808	0.0882858529838976	-7.2550772541285	4.0143264857769e-13	5.05857612063912e-12
ENSMUSG00000050295.4	561.595884576818	-0.920184144470295	0.126836953456384	-7.25485845721391	4.02082078244357e-13	5.06345033870098e-12
ENSMUSG00000042359.18	225.971014990092	1.22170650208001	0.168409696030582	7.2543715170542	4.03531111956393e-13	5.0783810956392e-12
ENSMUSG00000026304.13	32.9492688009398	4.35119636105279	0.600121454709719	7.25052625081947	4.1515540326827e-13	5.22126299739873e-12
ENSMUSG00000072949.6	64.5899148249271	2.35796164731361	0.325271557900955	7.2492094375851	4.19211236749874e-13	5.26883483998537e-12
ENSMUSG00000033542.13	1444.76077500649	0.790749006826616	0.109083580404229	7.24901954901323	4.19799301351473e-13	5.27278861892925e-12
ENSMUSG00000020315.18	17659.8636446296	-0.635528706891359	0.0876907024324356	-7.2473898516325	4.24879722285352e-13	5.33312568076926e-12
ENSMUSG00000027488.12	320.014587110034	-1.24352025891389	0.171589153126123	-7.24707964494626	4.25853577874201e-13	5.34187181614482e-12
ENSMUSG00000024713.16	109.342187364677	-1.59624476628646	0.220301206181342	-7.24573775130627	4.30091596685016e-13	5.3915253472608e-12
ENSMUSG00000022285.17	3595.77629338778	0.756678439038571	0.104479473225483	7.24236460692654	4.40928537941632e-13	5.52378311339484e-12
ENSMUSG00000038244.14	2751.05940205212	-0.711596914798086	0.0982566599760733	-7.24222576842494	4.4138028454496e-13	5.5258518740434e-12
ENSMUSG00000052544.9	35.7155906011776	3.44046792013059	0.475542646747243	7.23482519110266	4.66129146360748e-13	5.83190781429931e-12
ENSMUSG00000012428.9	109.809342559206	1.91370788857511	0.264816010007153	7.22655661386719	4.95394163273307e-13	6.19403337737313e-12
ENSMUSG00000001416.13	4685.95161022561	0.761386291995922	0.105433854942093	7.22145929705497	5.14326170488112e-13	6.4243211672326e-12
ENSMUSG00000049904.7	100.975541305043	1.71842760252721	0.23796259641872	7.22141894730152	5.14478832064686e-13	6.4243211672326e-12
ENSMUSG00000039323.18	967.659050992363	-1.26834133225644	0.175696196811472	-7.21894585810195	5.23921078168907e-13	6.53799248355763e-12
ENSMUSG00000047797.14	49.3633819070871	8.75666449133742	1.21311793108745	7.21831263633853	5.26365948119831e-13	6.56425322105456e-12
ENSMUSG00000031822.20	522.036359492083	1.06651497817387	0.147810134923348	7.21543877033163	5.37603466639746e-13	6.7000613036938e-12
ENSMUSG00000039530.17	1090.45744886799	-0.724933658251695	0.100476781215256	-7.21493711764747	5.39589053468699e-13	6.72046314656106e-12
ENSMUSG00000038685.18	576.629892241414	0.871675357348275	0.120821143810075	7.21459282589235	5.40955956145918e-13	6.73313804680006e-12
ENSMUSG00000041420.18	203.794962730954	-1.20062937905121	0.166520635716664	-7.21009365526374	5.59134070426565e-13	6.95490637278979e-12
ENSMUSG00000026643.16	948.335181977015	0.926192689108725	0.128507055935786	7.20732945256749	5.70598361642072e-13	7.09293127818127e-12
ENSMUSG00000023243.9	55.028041315393	2.60358066391919	0.361258226133221	7.20697959403441	5.72065722517319e-13	7.10658964570484e-12
ENSMUSG00000037306.13	667.18804210048	-1.00073165687401	0.138892231498582	-7.2050945259975	5.80035974929176e-13	7.20096174928172e-12
ENSMUSG00000041506.15	527.488243613616	1.06901997333562	0.148379703351765	7.20462400980332	5.8204230415438e-13	7.2212198353259e-12
ENSMUSG00000042496.18	320.720784936567	1.05034867005536	0.145803153200358	7.20388171997904	5.85221364765726e-13	7.25599222680592e-12
ENSMUSG00000015653.13	1602.36261503054	-0.72338239239484	0.100417272920592	-7.2037645651548	5.8572466767884e-13	7.25756529103344e-12
ENSMUSG00000023236.7	88.1576543158329	2.09065394487272	0.290312292834038	7.20139655287652	5.9598935098303e-13	7.38000943285344e-12
ENSMUSG00000015880.13	365.581114593895	1.1069495655795	0.1537200062405	7.20107676711673	5.97388999653255e-13	7.39259301239715e-12
ENSMUSG00000032350.9	608.370293742731	-0.950829124068298	0.132051629501183	-7.20043461530914	6.00209343564589e-13	7.42273004741839e-12
ENSMUSG00000027947.11	370.689924072156	0.985795838837343	0.136949878469027	7.19822353884233	6.10020793098491e-13	7.53923134034545e-12
ENSMUSG00000067049.8	74.4393204549076	8.38645023203634	1.16544711999964	7.1959079808262	6.20464650931201e-13	7.66339427927838e-12
ENSMUSG00000020601.8	629.50970696761	-0.907157478205705	0.126070235801077	-7.19565147508002	6.21632312095795e-13	7.6729007536536e-12
ENSMUSG00000022676.7	594.788796399218	-0.89911372467371	0.125004736159563	-7.19263727356724	6.35516175988895e-13	7.83925263791805e-12
ENSMUSG00000070780.11	46.2650298419117	2.59685574906763	0.361061782731737	7.1922753203627	6.37203722834264e-13	7.85504333519476e-12
ENSMUSG00000069441.3	50.6299181928156	8.78401739928564	1.22144029268876	7.19152417999028	6.4071983969725e-13	7.89334090055142e-12
ENSMUSG00000019877.10	5622.2704005261	-0.659140808944287	0.0916844195830471	-7.18923468067813	6.51554993322609e-13	8.0216987683652e-12
ENSMUSG00000025001.11	579.537969007027	1.27645374459019	0.177619617570331	7.18644574316102	6.64996983896493e-13	8.18196671954332e-12
ENSMUSG00000026697.10	37.0045159887765	5.62057819657457	0.782219703967337	7.18542139512414	6.70002135465132e-13	8.23829156362739e-12
ENSMUSG00000036492.12	38.6156376779598	3.08385868945913	0.429388863575581	7.18197175348099	6.87131204663848e-13	8.44352429950222e-12
ENSMUSG00000024803.9	184.037399254103	-1.41200953813248	0.196661436066213	-7.17990047452456	6.97621843661265e-13	8.56697397820968e-12
ENSMUSG00000087370.3	224.808489250869	1.34439715578312	0.187331421609357	7.17657050927952	7.14817943189432e-13	8.77255884448901e-12
ENSMUSG00000038260.10	428.591781190919	1.11820098991894	0.155954303788472	7.17005534797939	7.49674518122089e-13	9.1944813672989e-12
ENSMUSG00000070327.14	1751.65261743137	0.763152972592582	0.106490768034225	7.16637682946668	7.70086198725486e-13	9.43881876123799e-12
ENSMUSG00000026580.16	81.9558726572697	-1.81614627505942	0.253451821626432	-7.16564695966665	7.74200539116602e-13	9.48321880188569e-12
ENSMUSG00000020899.16	569.187916461128	0.941436404849083	0.131485442967096	7.16000481577776	8.06742268773524e-13	9.87554980441495e-12
ENSMUSG00000029484.12	3322.06393277476	-0.76066342275501	0.106271962394241	-7.15770562260953	8.20384839052425e-13	1.00361800107429e-11
ENSMUSG00000035900.18	916.359813451959	0.807904084652921	0.112917927225498	7.15479024902335	8.38009573070563e-13	1.02452914196579e-11
ENSMUSG00000017817.11	499.935124741388	-1.110832895503	0.15537664056881	-7.14929149862178	8.72269264358314e-13	1.06573836608544e-11
ENSMUSG00000035992.15	1180.09099362765	-0.920323782680066	0.128823349645532	-7.1440758621198	9.06033557893713e-13	1.10629050007541e-11
ENSMUSG00000021913.8	484.031857221279	-0.903606686525229	0.126499627899916	-7.14315687347431	9.12114274833302e-13	1.11301033030291e-11
ENSMUSG00000011008.13	31.985749992145	4.05303789541387	0.567413219776751	7.14300928168107	9.13094578307546e-13	1.11350180074443e-11
ENSMUSG00000019831.14	261.295281344176	1.10022922358907	0.15409768415661	7.1398167312554	9.34554374425093e-13	1.13895122243463e-11
ENSMUSG00000025932.14	165.379287307568	-1.36334884751638	0.1909849498001	-7.13851457375763	9.43448692809029e-13	1.14906448498788e-11
ENSMUSG00000041757.17	299.657869848121	1.05196557852478	0.147367652261371	7.13837509373509	9.44406315514686e-13	1.14950465676283e-11
ENSMUSG00000034981.9	322.895407332909	-1.1162810521856	0.1564196092004	-7.13645212318271	9.57706422806261e-13	1.16495771808863e-11
ENSMUSG00000022186.14	2272.42037581431	-0.855435929771116	0.119892649053342	-7.13501567048135	9.67761338155521e-13	1.17644631775778e-11
ENSMUSG00000002100.15	46.2492278594376	8.66185622707166	1.2141154164026	7.13429391477178	9.72852534248441e-13	1.18189016133018e-11
ENSMUSG00000051323.16	2146.77297493034	-0.779415499971949	0.109272172238024	-7.13279038943395	9.83542817485356e-13	1.19412503281597e-11
ENSMUSG00000018042.18	7143.70973036384	-0.777393027118719	0.108991750897375	-7.13258591332018	9.8500554902369e-13	1.19514833135159e-11
ENSMUSG00000026305.15	3479.13144388149	0.794076409534782	0.111367512252523	7.13023388485353	1.00198520319936e-12	1.21498583130086e-11
ENSMUSG00000048277.15	1415.99845308968	0.744820160521727	0.104483226707728	7.12860986390878	1.01387656510608e-12	1.22863231774012e-11
ENSMUSG00000024304.14	704.046760757872	-0.818368460635938	0.114854349993004	-7.12527179585089	1.03875502336076e-12	1.25798975190926e-11
ENSMUSG00000025579.14	2761.08882083274	-0.975474530313479	0.136913808424553	-7.12473447008832	1.0428152744054e-12	1.26211415508701e-11
ENSMUSG00000028944.14	494.583630075971	0.96437298292281	0.135377653474668	7.12357585000736	1.05162334915167e-12	1.27197604589989e-11
ENSMUSG00000018909.15	437.927661422269	0.895736063085301	0.125775479401263	7.12170661045643	1.06598784573498e-12	1.28854204801069e-11
ENSMUSG00000005683.8	4654.55636774195	0.693724544880713	0.0974673578084659	7.11750641936923	1.09897102938389e-12	1.3275790380026e-11
ENSMUSG00000043681.5	44.5669416773886	8.60561324712363	1.20930102463142	7.11618784061355	1.10953058589707e-12	1.33949591083879e-11
ENSMUSG00000002668.8	45.347606860006	8.62579584803678	1.21225262907853	7.1155101182115	1.1149966556732e-12	1.34525253575591e-11
ENSMUSG00000023022.14	3947.49247656985	-0.642729143689428	0.0903528331222416	-7.11354720686906	1.13097776621626e-12	1.36368050860848e-11
ENSMUSG00000025089.15	258.246091294682	-1.29315392750696	0.181793781175929	-7.11330123144051	1.13299616435355e-12	1.36526037804603e-11
ENSMUSG00000026398.14	45.4074787642822	8.62863888258274	1.21311019183578	7.11282366651719	1.13692501281201e-12	1.36913892860809e-11
ENSMUSG00000004665.10	5118.12877345483	-0.661056862189056	0.0930534083742005	-7.10405855883015	1.21145485321703e-12	1.45798062234858e-11
ENSMUSG00000057098.14	299.352533358645	-1.15966193185028	0.163244921565158	-7.10381628250168	1.21358159280012e-12	1.45962901492117e-11
ENSMUSG00000007021.5	42.2230195539849	3.06250523035921	0.431155630118224	7.10301574751432	1.22063489921704e-12	1.46719706090427e-11
ENSMUSG00000026979.16	239.280797272395	1.08592536354894	0.152944125607795	7.10014431239845	1.24626683921129e-12	1.49707318753855e-11
ENSMUSG00000024738.6	44.3950365251418	8.60426362081281	1.21196540516225	7.09943005317128	1.25272427610793e-12	1.50389315338487e-11
ENSMUSG00000060703.12	338.038307126389	-1.11906949584252	0.157775746641259	-7.09278529599983	1.31439298439045e-12	1.57694441437758e-11
ENSMUSG00000035093.16	1419.08748505516	-0.715398951785475	0.10087854219577	-7.09168606339625	1.32487793632773e-12	1.58853523708947e-11
ENSMUSG00000038859.7	288.878526550587	1.26799666507509	0.178815108560441	7.09110474659083	1.3304559161268e-12	1.59423182491763e-11
ENSMUSG00000034311.3	365.658581957899	1.0061555878411	0.141914220468569	7.08988559792671	1.34222910385763e-12	1.60734019393635e-11
ENSMUSG00000070473.4	67.847324890964	8.25950125554192	1.16576402278137	7.08505417403066	1.38989919498989e-12	1.66339270511516e-11
ENSMUSG00000002257.8	450.569311185871	1.13317495013657	0.16001444945705	7.08170389600175	1.42392662009855e-12	1.70305863743797e-11
ENSMUSG00000004952.13	320.360927209421	-1.06672387246748	0.150817584689278	-7.0729409615278	1.51684033563667e-12	1.81306147991785e-11
ENSMUSG00000029759.9	387.573659436597	-0.93616511198463	0.13241133282745	-7.07012830393136	1.54790511516606e-12	1.84904650684025e-11
ENSMUSG00000048922.18	271.970232171875	1.16051188416615	0.164164102327954	7.06921834743001	1.55808824594421e-12	1.860058289895e-11
ENSMUSG00000030770.15	4668.76216978705	-0.635696327002128	0.0899610545779833	-7.06635032219493	1.59061563781042e-12	1.8977146965956e-11
ENSMUSG00000022594.14	762.315352967548	-0.90585607377427	0.128224488083175	-7.06461056944656	1.61067050691261e-12	1.92045314615183e-11
ENSMUSG00000045775.15	35.7842824326141	3.08962480342823	0.437347766942762	7.06445770839522	1.61244441057929e-12	1.9213799898621e-11
ENSMUSG00000029207.16	1278.07089970796	-0.666410125492513	0.0943433813464862	-7.06366589771729	1.62166384325066e-12	1.93117226052333e-11
ENSMUSG00000019558.14	1504.75436896227	-0.68691987544015	0.0972587615035189	-7.06280714273024	1.63172120186589e-12	1.94194967728237e-11
